goodroadv,transport,pro3,tapwater,roadv,rm2c7d,rm2c7e,rm2c7g,animal_s,agrvisit,plant_s,agrext,irrigation,rm2c7c,pro5,pro4,rm2c7b,useschool,kgarten,v_prischool,broadcast,post,vpost,rm2c7a,rm2c7f,market,nonfarm,vmarket1,vmarket2,vmarket3,treatment,id_district,lnarea,lnpopden,city,reg8,rnongnghiep,rcongnghiep,rdichvu,year,tinh,post_treat
1,1,0,0,1,0,0,0,1,0.16,0,0,0,0.08422186225652695,0,1,0.028863757848739624,0,0,1,1,1,0,0.07572479546070099,0,1,0,0,0,0,0,507d17,2.1494338512420654,5.596001625061035,0,5,0.3653728663921356,0.6554198861122131,1.1022316217422485,2006,507,0
1,1,0,0,1,0,0,0,1,0.24,1,0,1,0.10911910980939865,0,1,0.003225806402042508,0,1,1,1,1,1,0.09264793992042542,0,1,0,1,0,0,0,507d19,2.995232105255127,5.120288848876953,0,5,0.3653728663921356,0.6554198861122131,1.1022316217422485,2006,507,0
1,1,0,0,1,0.07444005459547043,0,0,1,0.09,1,0,0,0.05102695897221565,0,0,0.004749679006636143,0,1,1,1,1,0,0.1462450623512268,0,1,1,1,0,0,0,507d19,2.455306053161621,5.562990188598633,0,5,0.3653728663921356,0.6554198861122131,1.1022316217422485,2006,507,0
1,0,0,0,1,0.21515434980392456,9.354536887258291e-4,0,1,0.03,1,0,1,0.35340821743011475,0,0,0.0015491866506636143,0,0,0,1,1,0,0.037418149411678314,0.13002806901931763,0,1,1,0,0,0,507d19,4.220977306365967,2.7535016536712646,0,5,0.3653728663921356,0.6554198861122131,1.1022316217422485,2006,507,0
1,1,0,0,1,0.05998080596327782,0,0,1,0.03,1,0,1,0.05449257791042328,0,0,0.002755242632701993,0,0,1,1,1,0,0.1458733230829239,0,1,1,1,1,0,0,507d19,3.5118439197540283,4.823347568511963,0,5,0.3653728663921356,0.6554198861122131,1.1022316217422485,2006,507,0
1,1,1,0,1,0.017956165596842766,0,0,1,0.3,1,0,1,0.0030293851159512997,0,0,0.0042411391623318195,0,0,0,1,1,0,0.0660153180360794,0,1,0,0,0,0,0,507d19,2.7549338340759277,5.484395503997803,0,5,0.3653728663921356,0.6554198861122131,1.1022316217422485,2006,507,0
1,1,0,0,1,0,0,0,1,0.05,1,0,1,0.05280367285013199,0,0,0.0036176429130136967,1,0,1,1,1,1,0.33905723690986633,0,1,0,1,1,0,0,507d19,2.380471706390381,5.615845680236816,0,5,0.3653728663921356,0.6554198861122131,1.1022316217422485,2006,507,0
1,1,0,0,1,0.029769137501716614,0.1518833488225937,0,1,0.04,0,0,0,0.21039940416812897,0,0,0.005727204028517008,0,0,1,1,1,1,0.047387607395648956,0,1,1,1,0,0,0,509d1,2.540814161300659,4.865289211273193,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,0,0,0,1,0.34328359365463257,0,0,1,0.08,1,0,0,0.10703648626804352,0,0,0.01061057299375534,0,0,0,1,1,0,0.052677787840366364,0,1,1,1,0,0,0,509d1,1.403643012046814,5.634263038635254,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
0,1,1,0,1,0.038383837789297104,0,1,1,0.04,0,1,1,0.09416741132736206,0,0,0.0532056987285614,0,0,1,1,1,1,0.03030303120613098,0.004040404222905636,1,1,1,1,1,1,509d3,4.738826751708984,2.1588783264160156,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,0,0,0,1,0.1650966852903366,0,1,1,0.07,1,0,1,0.030891330912709236,1,0,0.009035409428179264,1,1,0,1,1,0,0,0,1,1,0,0,0,1,509d3,4.40525484085083,3.2041118144989014,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.18011526763439178,0.028818443417549133,0.010806916281580925,1,0.06,0,0,1,0.0021150591783225536,0,0,0.0059926677495241165,1,0,1,1,1,1,0.09005763381719589,0.007204610854387283,1,0,1,1,1,0,509d5,4.393213748931885,3.535552501678467,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.011556240729987621,0,0,1,0.06,1,0,0,0.012914485298097134,0,0,0.005584642291069031,0,0,0,1,1,0,0.25500771403312683,0,1,0,0,0,0,0,509d5,3.0540013313293457,4.114578723907471,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
0,1,0,1,1,0.2667457163333893,0.029638411477208138,0,1,0.02,0,0,0,0.043489065021276474,0,1,0.006212723441421986,0,0,0,1,1,1,0.6757557988166809,0,1,0,0,0,0,0,509d5,3.6428356170654297,3.7878715991973877,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.09831889718770981,0,0.4197656512260437,1,0.05,0,0,0,0.06289692223072052,0,0,0.0036638984456658363,0,0,0,1,1,1,0.16505348682403564,0.01986755058169365,1,1,1,0,0,1,509d7,3.085115909576416,4.497113227844238,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,0,0,1,0.22302384674549103,0,0,1,0.01,0,0,0,0.013923459686338902,0,0,0.0062227752059698105,0,0,1,1,1,1,0.05803011357784271,0,0,1,1,0,0,1,509d7,3.2733640670776367,4.793785095214844,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,0,1,0,1,0.2542372941970825,0,0,1,0.06,0,0,0,0,0,1,0.017841970548033714,1,0,0,1,1,0,0.07721280306577682,0,1,0,0,0,0,1,509d7,3.4934728145599365,2.7812893390655518,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.1818181872367859,0,0,1,0.05,1,0,0,0.14934498071670532,0,1,0.010189228691160679,0,0,1,1,1,1,0.05011655017733574,0,1,1,1,1,1,1,509d7,2.687847375869751,4.066756725311279,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,0,0,1,0.16613852977752686,0,0,1,0.04,0,0,1,0.14389634132385254,0,0,0.011820868588984013,0,0,1,1,1,0,0.07107288390398026,0,1,1,1,0,0,1,509d7,3.0349528789520264,4.665342330932617,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,0,0,1,0.18967540562152863,0,0,1,0.01,0,0,0,0.014376241713762283,0,0,0.03490021824836731,0,0,1,1,1,0,0.07860774546861649,0,0,1,1,0,0,1,509d7,3.1441524028778076,4.702437877655029,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,0,0,1,0,0,1,1,0.02,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,509d9,2.8408312797546387,3.661958694458008,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.0592300109565258,0.29812437295913696,0.0592300109565258,1,0.05,1,0,1,0.30452826619148254,0,0,0.1089954823255539,0,0,1,1,1,1,0.10118459910154343,0.06169792637228966,1,0,1,0,0,1,509d9,4.007333278656006,3.606485605239868,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.04789271950721741,0,1,1,0.05,0,0,1,0,0,0,3.0181085458025336e-4,0,0,1,1,1,0,0,0,1,1,1,0,0,1,509d10,3.7532618045806885,3.890700340270996,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,0,0,1,0.04060324653983116,0,0,1,0.1,0,0,1,0.007707242388278246,0,0,0.0031181974336504936,0,1,1,1,1,1,0.02737819030880928,0,1,1,1,0,0,1,509d10,2.578700542449951,5.789992809295654,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,0,0,1,0.12008281797170639,0,0,1,0.06,0,0,1,0.05521306395530701,0,0,0.00919316429644823,1,1,1,1,1,0,0.02484472095966339,0,1,1,0,0,0,1,509d10,2.771963596343994,5.710638046264648,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,0,0,1,0.0786459669470787,0.07635530829429626,1,1,0.08,1,0,1,0.01823771558701992,0,0,0.01224532350897789,1,1,0,1,1,0,0.15500126779079437,0.004326800815761089,1,1,1,0,0,1,509d10,2.789322853088379,5.486817359924316,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,0,0,0,1,0.11115095019340515,0,0,1,0.08,0,0,1,0.01003795862197876,0,0,0.0023618726991117,0,1,1,1,0,0,0.027249909937381744,0,1,1,0,0,0,1,509d10,3.604138135910034,4.329300403594971,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,0,0,1,0.15964239835739136,0.019157087430357933,0,1,0.08,0,0,1,0.035406578332185745,0,1,0.0015722281532362103,1,0,1,1,1,1,0.19412516057491302,0,1,1,1,0,0,1,509d11,3.047375440597534,5.002051830291748,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,0,0,1,0.0327739380300045,0,0,1,0.06,0,0,1,0.07312557846307755,1,0,0,0,0,0,1,0,0,0.09950641542673111,0,1,1,0,0,0,1,509d11,2.6019487380981445,5.928160667419434,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.07464740425348282,0,0,1,0.04,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0.0027519778814166784,1,1,1,1,1,1,509d11,3.813748359680176,4.161128520965576,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,0,0,1,0.09159212559461594,0,0,1,0.02,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,509d11,3.1241254806518555,4.811461925506592,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.082893967628479,0,0,1,0.2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,509d11,2.6390573978424072,5.496582508087158,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
0,0,0,0,1,0.17529761791229248,0,0,1,0.05,1,0,0,0,0,0,0.008063940331339836,1,0,1,1,1,0,0.0252976194024086,0.1398809552192688,1,1,1,0,0,1,509d11,2.642622470855713,5.477073669433594,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.07195571810007095,0.007643647957593203,0,1,0.06,0,0,1,0.10668762028217316,0,0,0.016006052494049072,0,1,1,1,1,0,0.007643647957593203,0,1,1,0,0,0,1,509d11,2.7991089820861816,5.4420671463012695,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.17101147770881653,0,0,1,0.06,1,0,1,0.1076413094997406,0,0,0.0077634332701563835,0,0,1,1,1,0,0.017379214987158775,0,1,0,0,1,1,1,509d11,4.969813346862793,2.99468994140625,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
0,1,1,0,0,0.1396724283695221,0,0.023657871410250664,1,0.06,1,0,1,0,0,0,0.0031528593972325325,0,0,1,1,1,1,0.16742493212223053,0,1,0,1,1,1,1,509d11,4.7708539962768555,2.9244489669799805,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.2922506034374237,0,0,1,0.03,0,0,1,0.017104459926486015,0,0,0.00834860559552908,1,0,1,1,1,1,0.08656224608421326,0,1,1,1,1,1,1,509d11,2.7523860931396484,5.0416131019592285,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,0,0,1,0.2176581621170044,0.00566572230309248,0.07932011038064957,1,0.06,1,0,1,0.13172292709350586,1,0,0.0017549293115735054,0,1,1,1,1,1,0.1397544890642166,9.442870505154133e-4,1,1,1,1,1,1,509d11,3.551053047180176,4.107174396514893,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,0,0,1,1,0.24361948668956757,0,0,1,0.1,0,0,1,0.1986531913280487,0,1,0,0,0,1,1,1,0,0.06264501065015793,0,0,1,0,0,0,1,509d13,3.300640106201172,2.765467882156372,0,5,0.3013277053833008,0.7715395092964172,0.7271474599838257,2006,509,0
1,1,1,0,1,0.17263703048229218,0.05179110914468765,0.020284852012991905,1,0.12,0,0,0,0.21676674485206604,0,0,0.05685186758637428,0,1,0,1,0,0,0.043159257620573044,0.03668536990880966,1,1,0,0,0,0,511d1,3.826465129852295,3.9215633869171143,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,0,0,1,0.23183925449848175,0.13910356163978577,0,1,0.03,0,0,1,3.033060347661376e-4,0,0,0.009099180810153484,0,1,1,1,1,1,0.2642967402935028,0,1,1,1,0,0,0,511d1,2.6672282218933105,4.498265266418457,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,0,1,1,0.02857142873108387,0,0.0028571428265422583,1,0.02,1,0,1,0.03482142835855484,0,0,0.0022321429569274187,1,1,1,1,1,1,0.29523810744285583,0.009523809887468815,1,1,1,0,0,0,511d1,-0.2231435328722,7.872836112976074,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,1,0,1,0.21276596188545227,0,0,0,0.01,0,0,0,0.022975929081439972,0,0,0.022975929081439972,0,0,1,1,1,1,0.042553190141916275,0,0,1,0,1,0,0,511d2,4.842610836029053,1.4924432039260864,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,0,0,1,0.18803037703037262,0,0.18803037703037262,1,0.02,0,0,0,0.03922116756439209,0,0,0.02990497462451458,1,1,0,1,1,0,0.06699419021606445,0,0,1,1,1,1,0,511d2,2.3223876953125,5.391396999359131,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,0,0,1,0.21056720614433289,0.0077700079418718815,0,1,0.12,0,0,0,0.04596336558461189,0,0,0.04596336558461189,0,1,0,1,1,1,0.18570318818092346,0,0,1,0,1,0,0,511d2,2.9972312450408936,4.162837982177734,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,1,0,1,0.22875817120075226,0.08431372791528702,0,1,0.02,0,0,0,0.0602409653365612,0,0,0.052710842341184616,0,0,1,1,1,1,0.13856209814548492,0,0,0,1,1,1,0,511d2,4.469350337982178,2.8636724948883057,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,1,0,1,0.43252304196357727,0.03562447428703308,0,1,0.05,1,0,0,0.3264678716659546,0,0,0.12065785378217697,0,1,1,1,1,1,0.031433362513780594,0.004191115032881498,1,1,1,1,0,0,511d2,4.245490550994873,3.5318827629089355,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,0,0,1,0.058862000703811646,0,0,1,0.02,1,0,1,1.9188947044312954e-4,0,1,0.003965715877711773,0,0,1,1,1,0,0.24068018794059753,0,1,0,0,0,0,0,511d3,2.867898941040039,5.157617568969727,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,0,0,1,0.03488372266292572,0,0,1,0.06,1,0,1,0.0036057692486792803,0,0,0.022235576063394547,0,0,0,1,1,0,0.11627907305955887,0,0,1,0,0,0,0,511d3,3.3568971157073975,4.093182563781738,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,1,0,1,0,0,0,1,0.03,0,0,1,0,0,0,0,0,1,1,1,1,1,0.2435460239648819,0,1,1,1,0,0,0,511d3,4.154655456542969,3.4724020957946777,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,1,0,1,0.15170669555664062,0,1,1,0.02,0,0,1,0.0035231944639235735,0,0,0.005871990695595741,1,0,1,1,1,0,0.15170669555664062,0,1,1,0,0,0,0,511d3,3.7184383869171143,3.6480069160461426,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,0,1,1,0.027517197653651237,0,0.013758598826825619,1,0.1,0,0,1,0,0,0,0.011586452834308147,0,0,1,1,1,0,0.13633520901203156,0,1,0,1,0,0,0,511d5,3.3178157806396484,4.0593180656433105,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,0,0,1,0,0,0,1,0.1,0,0,0,0,1,0,0.009526667185127735,0,1,1,1,0,1,0.4503042697906494,0,1,1,1,0,0,0,511d5,3.6813511848449707,4.310917377471924,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,1,0,1,0,0,0,1,0.06,1,0,1,0.06956521421670914,0,0,0.016038646921515465,0,1,1,1,1,0,0.09183673560619354,0,1,1,1,0,0,0,511d5,2.602689743041992,5.160331726074219,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,0,0,1,0.7460595369338989,0.022767074406147003,0,1,0.03,0,0,1,0,0,0,0,0,0,1,1,1,1,0.48686516284942627,0,1,1,1,0,0,0,511d5,4.346399307250977,2.0009896755218506,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,1,0,1,0.24116423726081848,0.041580040007829666,0.24116423726081848,1,0.02,0,0,0,0.07664204388856888,1,0,0.003971090540289879,1,1,1,1,1,0,0.33264032006263733,0.020790020003914833,1,1,1,0,0,0,511d5,2.1435892581939697,5.641716003417969,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,0,1,1,0.1750805526971817,0.008592911064624786,0.06981740146875381,1,0.02,0,0,1,0.008523046039044857,0,0,0.014578894712030888,0,1,1,1,1,1,0.17293232679367065,0,0,0,1,0,0,0,511d5,4.10841178894043,3.420994758605957,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,0,1,0,1,0,0,0,1,0.04,0,0,1,0.2124548703432083,1,0,0.018953068181872368,0,0,1,1,1,0,0.23948810994625092,0,0,1,0,0,0,0,511d5,2.163322925567627,4.834272861480713,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,1,0,1,0,0,0,1,0.09,0,0,1,0.01923874206840992,0,0,0.010448627173900604,0,1,1,1,1,0,0.5790687203407288,0,1,1,1,0,0,0,511d5,2.9150643348693848,4.7669572830200195,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,0,0,0,1,0,0.01288936659693718,0,1,0.01,1,0,1,0,0,0,0.010686490684747696,1,1,0,1,1,0,0.02255639061331749,0,1,1,0,0,0,0,511d7,2.1341664791107178,5.395240306854248,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,0,0,0,1,0,0.008093070238828659,0,1,0.04,1,0,0,0,0,0,0.015029636211693287,0,1,1,1,1,0,0.30753666162490845,0,1,1,0,1,0,0,511d7,3.1570003032684326,4.432335376739502,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,0,0,0,1,0,0,0,1,0.01,1,0,1,0.0010943579254671931,0,0,0.0037694552447646856,0,0,0,1,0,0,0.04245880991220474,0,1,1,0,1,0,0,511d7,2.7757089138031006,4.588204860687256,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,0,1,0,1,0,0,0,1,0.02,1,0,1,0.021794872358441353,0,0,0.002747252816334367,1,1,0,1,1,0,0.19913792610168457,0,1,1,1,0,1,0,511d7,1.597365379333496,5.458809852600098,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,0,1,0,1,0,0.06798867136240005,0,1,0.03,1,0,1,0,0,0,0.014460735023021698,0,1,0,1,1,0,0.07790368050336838,0,1,1,0,0,0,0,511d7,3.1863527297973633,3.373262643814087,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,0,1,0,1,0.8830549120903015,0.8830549120903015,0.00477326987311244,1,0.06,0,0,0,0.9637404680252075,0,1,0.036259543150663376,0,0,1,1,1,1,0.13126491010189056,0,0,1,0,0,0,0,511d11,2.990719795227051,3.0471513271331787,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,1,0,1,0.7861635088920593,0,0,1,0.12,0,0,1,0,1,0,0,0,0,1,1,1,0,0.22012577950954437,0,0,0,0,1,0,0,511d13,3.527242422103882,2.234808921813965,0,5,-0.33462533354759216,1.9924099445343018,1.608868956565857,2006,511,0
1,1,1,0,1,0,0,0,1,0.04,1,0,1,0.11250274628400803,0,0,0.008789276704192162,0,0,0,1,1,1,0.03899596631526947,0,0,0,0,0,0,1,701d35,2.7874772548675537,4.922728061676025,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,0,0,1,0,0,0,1,0.12,1,0,1,0,1,0,0.008184167556464672,1,1,0,1,1,0,0,0,1,0,0,0,0,1,701d35,2.8836827278137207,5.600780487060547,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,1,0,1,0,0.008865248411893845,0,1,0.03,1,0,1,0.06811396032571793,0,0,0.006781033240258694,1,1,1,1,1,1,0.04925137758255005,0,1,1,1,0,0,1,701d35,3.0809922218322754,5.451286792755127,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,1,0,1,0.004516711924225092,9.033423848450184e-4,0.7452574372291565,1,0.12,0,0,0,0.010389338247478008,0,0,0.0020988560281693935,0,1,1,1,0,0,0.5420054197311401,9.033423848450184e-4,1,0,0,0,0,1,701d35,3.1925318241119385,4.510024070739746,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,1,1,1,0.004305396229028702,0.04879448935389519,0.03673937916755676,1,0.12,1,1,1,0.08565310388803482,0,0,0.006825482007116079,1,1,0,1,0,0,0.11136624217033386,0.010045924223959446,1,1,0,1,0,1,701d35,2.7127060890197754,5.443230152130127,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,0,0,1,0,0,0,1,0.1,1,0,1,0.0018427518662065268,0,0,0.021130220964550972,0,0,0,1,1,1,0.09492047131061554,0,1,1,1,0,0,1,701d35,2.832624912261963,4.7424468994140625,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
0,1,1,1,0,0,0,0,0,0.04,0,0,0,0,0,0,0.0075940354727208614,1,1,1,1,0,0,0.04175453260540962,0.005061155650764704,1,0,1,0,0,1,701d37,1.953027606010437,7.204333782196045,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,0,0,1,0,0,0,1,0.04,1,0,0,0.0695362240076065,0,1,0.006277784239500761,1,1,1,1,0,0,0.075727678835392,0,0,1,1,0,0,1,701d37,2.1916534900665283,6.808952808380127,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,1,0,1,0,0,0.16949822008609772,1,0.05,1,0,1,0.11750295758247375,1,1,0.007180267013609409,1,1,1,1,0,0,0.16080600023269653,0.16949822008609772,1,1,1,0,0,1,701d37,2.740839958190918,5.095529556274414,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,0,0,1,0,0,0,0,0.01,1,0,0,0.0701039731502533,0,0,0.006002787034958601,0,1,0,1,0,0,0.04496487230062485,0,1,1,0,0,0,1,701d37,1.00430166721344,6.661920070648193,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,0,0,1,0,0,0,1,0.06,1,0,1,0.3145141303539276,0,1,0.05362853780388832,0,1,1,1,0,0,0.1372307687997818,0,1,1,1,0,0,1,701d39,6.473890781402588,0.9193723797798157,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,0,0,1,0,0,0,0,0.04,0,0,0,0,0,0,0.036363635212183,0,1,1,1,0,1,0.4184100329875946,0,0,0,1,0,0,1,701d39,3.3126940727233887,3.955528974533081,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,0,1,1,0,0,0,0,0.3,0,0,0,0.1771286576986313,0,0,0.029459292069077492,0,0,1,1,1,1,0.1589805781841278,0,1,1,0,0,0,1,701d41,2.6720776557922363,4.7352399826049805,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,1,0,1,0,0,0,1,0.22,0,0,0,0.3244384825229645,0,1,0.09080437570810318,0,0,0,1,1,0,0,0,1,1,0,0,0,1,701d43,4.703956127166748,2.389448404312134,1,7,-1.4312019348144531,2.831803321838379,2.2755346298217773,2006,701,0
1,1,1,0,1,0.41298145055770874,0.04422253742814064,0,1,0.02,0,0,1,0.05471936985850334,0,0,0.027430018410086632,0,0,1,1,0,0,0.20256775617599487,0.006419400684535503,1,1,1,0,0,0,705d1,1.7526720762252808,5.492982864379883,0,7,0.3212525248527527,0.2566000521183014,0.7988067865371704,2006,705,0
1,1,0,1,1,0.33446231484413147,0.05080440267920494,0,1,0.06,1,0,1,0,0,0,0.023723451420664787,0,0,1,1,1,1,0,0.008467400446534157,1,1,1,0,0,0,705d1,2.360854148864746,5.811874866485596,0,7,0.3212525248527527,0.2566000521183014,0.7988067865371704,2006,705,0
1,1,1,0,1,0,0,0,1,0.04,0,0,0,0,0,1,0,0,1,1,1,0,1,0.31866195797920227,0,0,0,1,0,0,0,705d3,3.4339871406555176,4.517571926116943,0,7,0.3212525248527527,0.2566000521183014,0.7988067865371704,2006,705,0
1,1,1,0,1,0.9485095143318176,0,1,0,0.03,0,0,0,0.9171682596206665,0,0,0.028661508113145828,0,0,0,1,1,1,0.4065040647983551,0,0,0,0,0,0,0,705d3,5.541263580322266,1.0626802444458008,0,7,0.3212525248527527,0.2566000521183014,0.7988067865371704,2006,705,0
1,1,1,0,1,0.8247619271278381,0,0,1,0.04,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,705d3,4.9965362548828125,2.8762998580932617,0,7,0.3212525248527527,0.2566000521183014,0.7988067865371704,2006,705,0
1,0,1,0,1,0.775624692440033,0,1,1,0.02,0,0,0,1,1,0,0.0027466723695397377,0,0,1,1,1,0,0.06323304772377014,0,0,0,1,0,0,0,705d3,4.857483863830566,2.7237257957458496,0,7,0.3212525248527527,0.2566000521183014,0.7988067865371704,2006,705,0
1,1,1,0,1,0.8830188512802124,0,0,1,0.02,0,0,1,1,0,1,0.040949102491140366,0,0,0,1,1,1,0.12641508877277374,0.009433962404727936,0,0,0,0,0,0,705d4,4.613733291625977,1.6591435670852661,0,7,0.3212525248527527,0.2566000521183014,0.7988067865371704,2006,705,0
