state,distnum,distid,party,yearel,origvote,totvote,highestvote,sechighestvote,officeexp
22,2,153,100,1948,57245,130184,71907,57245,0
22,2,153,200,1948,71907,130184,71907,57245,1
22,2,153,100,1950,55153,130822,74872,55153,0
22,2,153,200,1950,74872,130822,74872,55153,2
22,2,153,100,1952,54025,149767,94795,54025,0
22,2,153,200,1952,94795,149767,94795,54025,3
22,2,153,100,1954,49996,123713,73717,49996,0
22,2,153,200,1954,73717,123713,73717,49996,4
22,2,153,100,1956,57049,152426,94852,57049,1
22,2,153,200,1956,94852,152426,94852,57049,5
22,2,153,100,1958,65792,137725,71933,65792,0
22,2,153,200,1958,71933,137725,71933,65792,6
22,2,153,100,1960,70464,166937,95920,70464,0
22,2,153,200,1960,95920,166937,95920,70464,7
22,2,153,100,1962,61076,144047,82971,61076,0
22,2,153,200,1962,82971,144047,82971,61076,8
22,2,153,100,1964,78566,166770,88204,78566,0
22,2,153,200,1964,88204,166770,88204,78566,9
22,2,153,100,1966,71825,168986,97161,71825,0
22,2,153,200,1966,97161,168986,97161,71825,10
22,2,153,100,1968,85084,189322,104238,85084,0
22,2,153,200,1968,104238,189322,104238,85084,0
22,2,153,100,1970,77959,157122,79163,77959,0
22,2,153,200,1970,79163,157122,79163,77959,1
22,2,153,100,1972,91533,201939,110406,91533,0
22,2,153,200,1972,110406,201939,110406,91533,2
22,2,153,100,1974,101856,166806,101856,64950,0
22,2,153,200,1974,64950,166806,101856,64950,3
22,2,153,100,1976,117617,214795,117617,95505,1
22,2,153,200,1976,95505,214795,117617,95505,0
22,2,153,100,1978,82402,145778,82402,52842,2
22,2,153,200,1978,52842,145778,82402,52842,0
22,2,153,100,1980,122326,226283,122326,103957,3
22,2,153,200,1980,103957,226283,122326,103957,0
22,2,153,100,1982,107298,190891,107298,83593,4
22,2,153,200,1982,83593,190891,107298,83593,0
22,2,153,100,1984,118965,222663,118965,103061,5
22,2,153,200,1984,103061,222663,118965,103061,0
22,2,153,100,1986,102456,165625,102456,62013,6
22,2,153,200,1986,62013,165625,102456,62013,0
22,2,153,100,1988,116915,219761,116915,102846,7
22,2,153,200,1988,102846,219761,116915,102846,0
22,2,153,100,1990,93495,157475,93495,63980,8
22,2,153,200,1990,63980,157475,93495,63980,0
22,2,153,100,1992,130881,229295,130881,90593,9
22,2,153,200,1992,90593,229295,130881,90593,0
22,2,153,100,1994,78241,171833,93592,78241,0
22,2,153,200,1994,93592,171833,93592,78241,0
22,2,153,100,1996,85105,212883,123113,85105,0
22,2,153,200,1996,123113,212883,123113,85105,1
22,2,153,100,1998,62452,164296,99608,62452,0
22,2,153,200,1998,99608,164296,99608,62452,2
22,3,154,100,1946,57425,131728,73239,57425,0
22,3,154,200,1946,73239,131728,73239,57425,0
22,3,154,100,1948,86382,166359,86382,78935,0
22,3,154,200,1948,78935,166359,86382,78935,1
22,3,154,100,1950,73646,158629,83816,73646,1
22,3,154,200,1950,83816,158629,83816,73646,0
22,3,154,100,1952,88776,197933,107839,88776,0
22,3,154,200,1952,107839,197933,107839,88776,1
22,3,154,100,1954,83851,170499,85884,83851,0
22,3,154,200,1954,85884,170499,85884,83851,2
22,3,154,100,1956,97196,207103,109907,97196,0
22,3,154,200,1956,109907,207103,109907,97196,0
22,3,154,100,1958,101802,178816,101802,77014,0
22,3,154,200,1958,77014,178816,101802,77014,1
22,3,154,100,1960,115070,219500,115070,104430,1
22,3,154,200,1960,104430,219500,115070,104430,1
22,3,154,100,1962,92609,178454,92609,85845,2
22,3,154,200,1962,85845,178454,92609,85845,0
22,3,154,100,1964,121209,199851,121209,78642,3
22,3,154,200,1964,78642,199851,121209,78642,0
22,3,154,100,1966,75321,135052,75321,59731,4
22,3,154,200,1966,59731,135052,75321,59731,0
22,3,154,100,1968,94452,180806,94452,86354,5
22,3,154,200,1968,86354,180806,94452,86354,0
22,3,154,100,1970,87064,151313,87064,64249,6
22,3,154,200,1970,64249,151313,87064,64249,0
22,3,154,100,1972,103949,188202,103949,81369,7
22,3,154,200,1972,81369,188202,103949,81369,0
22,3,154,100,1974,89306,139422,89306,50116,8
22,3,154,200,1974,50116,139422,89306,50116,0
22,3,154,100,1976,101777,178871,101777,77094,9
22,3,154,200,1976,77094,178871,101777,77094,0
22,3,154,100,1978,64336,115862,64336,50145,10
22,3,154,200,1978,50145,115862,64336,50145,0
22,3,154,100,1980,85136,189108,103972,85136,11
22,3,154,200,1980,103972,189108,103972,85136,0
22,3,154,100,1982,83046,170004,86958,83046,0
22,3,154,200,1982,86958,170004,86958,83046,1
22,3,154,100,1984,103961,219752,115139,103961,0
22,3,154,200,1984,115139,219752,115139,103961,2
22,3,154,100,1986,75932,152509,75979,75932,0
22,3,154,200,1986,75979,152509,75979,75932,3
22,3,154,100,1988,97934,214243,116309,97934,0
22,3,154,200,1988,116309,214243,116309,97934,4
22,3,154,100,1990,80740,158651,80740,77911,0
22,3,154,200,1990,77911,158651,80740,77911,5
22,3,154,100,1992,121269,211103,121269,89834,1
22,3,154,200,1992,89834,211103,121269,89834,0
22,3,154,100,1994,72497,131375,72497,58878,2
22,3,154,200,1994,58878,131375,72497,58878,0
22,3,154,100,1996,114288,197312,114288,2325,3
22,3,154,100,1998,84625,145666,84625,61041,4
22,3,154,200,1998,61041,145666,84625,61041,0
22,4,155,100,1946,39766,100667,59790,39766,0
22,4,155,200,1946,59790,100667,59790,39766,0
22,4,155,100,1948,66689,131231,66689,63403,0
22,4,155,200,1948,63403,131231,66689,63403,1
22,4,155,100,1950,53550,124184,69741,53550,1
22,4,155,200,1950,69741,124184,69741,53550,0
22,4,155,100,1952,53154,150087,95613,53154,0
22,4,155,200,1952,95613,150087,95613,53154,1
22,4,155,100,1954,47384,119512,71436,47384,0
22,4,155,200,1954,71436,119512,71436,47384,2
22,4,155,100,1956,55284,152146,96531,55284,0
22,4,155,200,1956,96531,152146,96531,55284,3
22,4,155,100,1958,69478,139223,69745,69478,0
22,4,155,200,1958,69745,139223,69745,69478,4
22,4,155,100,1960,72251,172670,100419,72251,0
22,4,155,200,1960,100419,172670,100419,72251,5
22,4,155,100,1962,64553,145246,80693,64553,0
22,4,155,200,1962,80693,145246,80693,64553,6
22,4,155,100,1964,82284,171721,89437,82284,0
22,4,155,200,1964,89437,171721,89437,82284,7
22,4,155,100,1966,54331,148788,94457,54331,0
22,4,155,200,1966,94457,148788,94457,54331,8
22,4,155,100,1968,93515,192492,98977,93515,0
22,4,155,200,1968,98977,192492,98977,93515,0
22,4,155,100,1970,86582,166908,86582,80326,4
22,4,155,200,1970,80326,166908,86582,80326,9
22,4,155,100,1972,100327,194819,100327,94492,5
22,4,155,200,1972,94492,194819,100327,94492,0
22,4,155,100,1974,83604,161219,83604,75031,6
22,4,155,200,1974,75031,161219,83604,75031,0
22,4,155,100,1976,88361,198183,107762,88361,7
22,4,155,200,1976,107762,198183,107762,88361,0
22,4,155,100,1978,42238,125117,80527,42238,0
22,4,155,200,1978,80527,125117,80527,42238,1
22,4,155,100,1980,77542,198342,120055,77542,0
22,4,155,200,1980,120055,198342,120055,77542,0
22,4,155,100,1982,60054,171238,110155,60054,0
22,4,155,200,1982,110155,171238,110155,60054,1
22,4,155,100,1984,82053,213119,129674,82053,0
22,4,155,200,1984,129674,213119,129674,82053,2
22,4,155,100,1986,43105,143572,99865,43105,0
22,4,155,200,1986,99865,143572,99865,43105,3
22,4,155,100,1988,80915,213758,132843,80915,0
22,4,155,200,1988,132843,213758,132843,80915,4
22,4,155,100,1990,99347,163971,99347,64415,0
22,4,155,200,1990,64415,163971,99347,64415,0
22,4,155,100,1992,134907,217375,134907,82468,1
22,4,155,200,1992,82468,217375,134907,82468,0
22,4,155,100,1994,71235,159819,88584,71235,2
22,4,155,200,1994,88584,159819,88584,71235,0
22,4,155,100,1996,81740,207880,121344,81740,0
22,4,155,200,1996,121344,207880,121344,81740,1
22,4,155,100,1998,54286,147957,93671,54286,0
22,4,155,200,1998,93671,147957,93671,54286,2
22,5,156,100,1946,61364,144926,79752,61364,0
22,5,156,200,1946,79752,144926,79752,61364,0
22,5,156,100,1948,91861,176872,91861,82730,0
22,5,156,200,1948,82730,176872,91861,82730,1
22,5,156,100,1950,76878,169801,91929,76878,1
22,5,156,200,1950,91929,169801,91929,76878,0
22,5,156,100,1952,84825,200637,114081,84825,0
22,5,156,200,1952,114081,200637,114081,84825,1
22,5,156,100,1954,76972,166474,88428,76972,1
22,5,156,200,1954,88428,166474,88428,76972,2
22,5,156,200,1956,113586,201295,113586,912,3
22,5,156,100,1958,97184,181036,97184,83852,0
22,5,156,200,1958,83852,181036,97184,83852,4
22,5,156,100,1960,106870,213752,106882,106870,1
22,5,156,200,1960,106882,213752,106882,106870,0
22,5,156,100,1962,92264,178667,92264,86403,1
22,5,156,200,1962,86403,178667,92264,86403,1
22,5,156,100,1964,114252,207054,114252,92802,2
22,5,156,200,1964,92802,207054,114252,92802,0
22,5,156,100,1966,76176,149049,76176,72873,3
22,5,156,200,1966,72873,149049,76176,72873,0
22,5,156,100,1968,67370,181907,114537,67370,0
22,5,156,200,1968,114537,181907,114537,67370,4
22,5,156,200,1970,86199,153939,86199,NA,0
22,5,156,200,1972,124692,194438,124692,NA,1
22,5,156,100,1974,73239,168570,95331,73239,0
22,5,156,200,1974,95331,168570,95331,73239,2
22,5,156,100,1976,78807,206001,127194,78807,0
22,5,156,200,1976,127194,206001,127194,78807,3
22,5,156,100,1978,45479,140429,94950,45479,0
22,5,156,200,1978,94950,140429,94950,45479,4
22,5,156,100,1980,80378,209852,129474,80378,0
22,5,156,200,1980,129474,209852,129474,80378,5
22,5,156,100,1982,67238,172707,105469,67238,0
22,5,156,200,1982,105469,172707,105469,67238,6
22,5,156,100,1984,66631,211355,143560,66631,0
22,5,156,200,1984,143560,211355,143560,66631,7
22,5,156,100,1986,80772,156976,80772,75477,0
22,5,156,200,1986,75477,156976,80772,75477,0
22,5,156,100,1988,116240,206403,116240,NA,1
22,5,156,100,1990,81373,153123,81373,71750,2
22,5,156,200,1990,71750,153123,81373,71750,0
22,5,156,100,1992,107973,220465,112492,107973,3
22,5,156,200,1992,112492,220465,112492,107973,0
22,5,156,100,1994,45224,159658,111031,45224,0
22,5,156,200,1994,111031,159658,111031,45224,1
22,5,156,100,1996,63578,211111,125191,63578,0
22,5,156,200,1996,125191,211111,125191,63578,2
22,5,156,100,1998,58504,162388,101567,58504,0
22,5,156,200,1998,101567,162388,101567,58504,3
22,6,157,100,1946,47972,114933,65926,47972,0
22,6,157,200,1946,65926,114933,65926,47972,0
22,6,157,100,1948,65931,133192,66414,65931,0
22,6,157,200,1948,66414,133192,66414,65931,0
22,6,157,100,1950,62915,133218,69789,62915,0
22,6,157,200,1950,69789,133218,69789,62915,1
22,6,157,100,1952,68709,156133,86899,68709,0
22,6,157,200,1952,86899,156133,86899,68709,2
22,6,157,100,1954,60896,128267,67371,60896,0
22,6,157,200,1954,67371,128267,67371,60896,3
22,6,157,100,1956,70035,156375,86020,70035,0
22,6,157,200,1956,86020,156375,86020,70035,4
22,6,157,100,1958,71669,139218,71669,67549,0
22,6,157,200,1958,67549,139218,71669,67549,5
22,6,157,100,1960,78247,162909,84662,78247,1
22,6,157,200,1960,84662,162909,84662,78247,0
22,6,157,100,1962,68777,145283,76506,68777,1
22,6,157,200,1962,76506,145283,76506,68777,1
22,6,157,100,1964,73002,159170,86168,73002,0
22,6,157,200,1964,86168,159170,86168,73002,2
22,6,157,100,1966,63342,188792,124087,63342,0
22,6,157,200,1966,124087,188792,124087,63342,8
22,6,157,100,1968,76940,219147,142207,76940,0
22,6,157,200,1968,142207,219147,142207,76940,9
22,6,157,100,1970,74599,189712,115113,74599,0
22,6,157,200,1970,115113,189712,115113,74599,10
22,6,157,100,1972,61070,173595,112525,61070,0
22,6,157,200,1972,112525,173595,112525,61070,11
22,6,157,100,1974,78414,149548,78414,71134,0
22,6,157,200,1974,71134,149548,78414,71134,12
22,6,157,100,1976,105773,192627,105773,86854,1
22,6,157,200,1976,86854,192627,105773,86854,0
22,6,157,100,1978,66421,127282,66421,60630,2
22,6,157,200,1978,60630,127282,66421,60630,0
22,6,157,100,1980,98482,196064,98482,97582,3
22,6,157,200,1980,97582,196064,98482,97582,0
22,6,157,100,1982,70764,201864,131100,70764,0
22,6,157,200,1982,131100,201864,131100,70764,0
22,6,157,100,1984,65772,245864,178814,65772,0
22,6,157,200,1984,178814,245864,178814,65772,1
22,6,157,100,1986,53431,173165,118363,53431,0
22,6,157,200,1986,118363,173165,118363,53431,2
22,6,157,100,1988,71447,263511,192064,71447,0
22,6,157,200,1988,192064,263511,192064,71447,3
22,6,157,100,1990,67024,183494,116470,67024,0
22,6,157,200,1990,116470,183494,116470,67024,4
22,6,157,100,1992,71952,258451,186499,71952,0
22,6,157,200,1992,186499,258451,186499,71952,5
22,6,157,100,1994,40815,177691,136876,40815,0
22,6,157,200,1994,136876,177691,136876,40815,6
22,6,157,100,1996,59661,257857,193193,59661,0
22,6,157,200,1996,193193,257857,193193,59661,7
22,6,157,100,1998,31472,187827,135250,31472,0
22,6,157,200,1998,135250,187827,135250,31472,8
22,7,158,100,1946,59908,125661,63667,59908,0
22,7,158,200,1946,63667,125661,63667,59908,0
22,7,158,100,1948,74396,138600,74396,62855,0
22,7,158,200,1948,62855,138600,74396,62855,1
22,7,158,100,1950,67992,137843,68885,67992,1
22,7,158,200,1950,68885,137843,68885,67992,0
22,7,158,100,1952,66218,152586,85601,66218,0
22,7,158,200,1952,85601,152586,85601,66218,1
22,7,158,100,1954,60594,136591,75608,60594,0
22,7,158,200,1954,75608,136591,75608,60594,2
22,7,158,100,1956,65482,153117,87635,65482,0
22,7,158,200,1956,87635,153117,87635,65482,3
22,7,158,100,1958,66217,143262,77045,66217,0
22,7,158,200,1958,77045,143262,77045,66217,4
22,7,158,100,1960,63646,159644,95998,63646,0
22,7,158,200,1960,95998,159644,95998,63646,5
22,7,158,100,1962,59953,142113,82160,59953,0
22,7,158,200,1962,82160,142113,82160,59953,6
22,7,158,100,1964,71461,155888,84427,71461,0
22,7,158,200,1964,84427,155888,84427,71461,7
22,7,158,100,1966,67135,146999,79864,67135,0
22,7,158,200,1966,79864,146999,79864,67135,0
22,7,158,100,1968,78045,193981,115921,78045,0
22,7,158,200,1968,115921,193981,115921,78045,1
22,7,158,100,1970,73042,170194,97152,73042,0
22,7,158,200,1970,97152,170194,97152,73042,2
22,7,158,100,1972,80145,208833,128688,80145,0
22,7,158,200,1972,128688,208833,128688,80145,3
22,7,158,100,1974,73802,175351,100128,73802,0
22,7,158,200,1974,100128,175351,100128,73802,4
22,7,158,100,1976,77355,207360,130005,77355,0
22,7,158,200,1976,130005,207360,130005,77355,5
22,7,158,200,1978,86955,154424,86955,NA,6
22,7,158,100,1980,69051,208264,137604,69051,0
22,7,158,200,1980,137604,208264,137604,69051,7
22,7,158,100,1982,70249,186133,115884,70249,0
22,7,158,200,1982,115884,186133,115884,70249,8
22,7,158,100,1984,69097,219694,147787,69097,0
22,7,158,200,1984,147787,219694,147787,69097,9
22,7,158,100,1986,49675,157163,104965,49675,0
22,7,158,200,1986,104965,157163,104965,49675,10
22,7,158,100,1988,80934,211512,80934,NA,0
22,7,158,100,1990,65248,154550,88598,65248,0
22,7,158,200,1990,88598,154550,88598,65248,12
22,7,158,100,1992,88005,217194,129189,88005,0
22,7,158,200,1992,129189,217194,129189,88005,13
22,7,158,100,1994,55941,160300,104359,55941,0
22,7,158,200,1994,104359,160300,104359,55941,14
22,7,158,100,1996,72705,209840,130010,72705,0
22,7,158,200,1996,130010,209840,130010,72705,0
22,7,158,100,1998,44823,159314,109712,44823,0
22,7,158,200,1998,109712,159314,109712,44823,1
22,8,159,100,1946,60385,127620,66050,60385,0
22,8,159,200,1946,66050,127620,66050,60385,0
22,8,159,100,1948,89990,162534,89990,71634,0
22,8,159,200,1948,71634,162534,89990,71634,1
22,8,159,100,1950,78750,154262,78750,74573,1
22,8,159,200,1950,74573,154262,78750,74573,0
22,8,159,100,1952,87770,186911,98226,87770,2
22,8,159,200,1952,98226,186911,98226,87770,0
22,8,159,100,1954,82264,157807,82264,74960,2
22,8,159,200,1954,74960,157807,82264,74960,1
22,8,159,100,1956,95699,191206,95699,95003,3
22,8,159,200,1956,95003,191206,95699,95003,1
22,8,159,100,1958,100611,163616,100611,63005,4
22,8,159,200,1958,63005,163616,100611,63005,0
22,8,159,100,1960,108058,203062,108058,94694,5
22,8,159,200,1960,94694,203062,108058,94694,0
22,8,159,100,1962,95126,170857,95126,75731,6
22,8,159,200,1962,75731,170857,95126,75731,0
22,8,159,100,1964,109134,193269,109134,NA,7
22,8,159,100,1966,90887,185811,90887,NA,8
22,8,159,100,1968,91642,201227,91642,NA,0
22,8,159,100,1970,83911,176999,83911,NA,0
22,8,159,100,1972,77371,211221,77371,NA,0
22,8,159,100,1974,100121,187417,100121,NA,0
22,8,159,100,1976,109013,216026,109013,107013,0
22,8,159,200,1976,107013,216026,109013,107013,0
22,8,159,100,1978,76654,159673,83019,76654,1
22,8,159,200,1978,83019,159673,83019,76654,0
22,8,159,100,1980,97059,216474,119415,97059,0
22,8,159,200,1980,119415,216474,119415,97059,0
22,8,159,100,1982,100592,195725,100592,94127,0
22,8,159,200,1982,94127,195725,100592,94127,1
22,8,159,100,1984,113860,228829,114278,113860,1
22,8,159,200,1984,114278,228829,114278,113860,0
22,8,159,100,1986,106662,201157,106662,93586,1
22,8,159,200,1986,93586,201157,106662,93586,1
22,8,159,100,1988,141355,228676,141355,NA,2
22,8,159,100,1990,97465,178110,97465,80645,3
22,8,159,200,1990,80645,178110,97465,80645,0
22,8,159,100,1992,125244,238397,125244,108054,4
22,8,159,200,1992,108054,238397,125244,108054,0
22,8,159,100,1994,84857,178386,93529,84857,5
22,8,159,200,1994,93529,178386,93529,84857,0
22,8,159,100,1996,106201,219864,109860,106201,0
22,8,159,200,1996,109860,219864,109860,106201,1
22,8,159,100,1998,81871,178057,92785,81871,0
22,8,159,200,1998,92785,178057,92785,81871,2
22,9,160,100,1946,45316,104645,45316,945,0
22,9,160,100,1948,55333,115971,55333,851,0
22,9,160,100,1950,51350,115093,51350,514,0
22,9,160,100,1952,56759,131407,56759,596,0
22,9,160,100,1954,57350,118635,57350,NA,0
22,9,160,100,1956,61465,132789,61465,398,0
22,9,160,100,1958,62810,124874,62810,NA,0
22,9,160,100,1960,69761,141163,69761,NA,1
22,9,160,100,1962,59985,125272,59985,NA,0
22,9,160,100,1964,74939,137719,74939,NA,0
22,9,160,100,1966,89392,166053,89392,76661,1
22,9,160,200,1966,76661,166053,89392,76661,0
22,9,160,100,1968,102707,188719,102707,86012,2
22,9,160,200,1968,86012,188719,102707,86012,0
22,9,160,100,1970,104599,167371,104599,62772,3
22,9,160,200,1970,62772,167371,104599,62772,0
22,9,160,100,1972,122698,195023,122698,72325,4
22,9,160,200,1972,72325,195023,122698,72325,0
22,9,160,100,1974,117648,165529,117648,47881,5
22,9,160,200,1974,47881,165529,117648,47881,0
22,9,160,100,1976,136056,136056,136056,NA,6
22,9,160,100,1978,99727,151945,99727,52218,7
22,9,160,200,1978,52218,151945,99727,52218,0
22,9,160,100,1980,136574,212175,136574,75601,8
22,9,160,200,1980,75601,212175,136574,75601,0
22,9,160,100,1982,121094,180539,121094,58532,9
22,9,160,200,1982,58532,180539,121094,58532,0
22,9,160,100,1984,137018,210340,137018,72652,10
22,9,160,200,1984,72652,210340,137018,72652,0
22,9,160,100,1986,120586,167703,120586,46398,11
22,9,160,200,1986,46398,167703,120586,46398,0
22,9,160,100,1988,147193,208139,147193,60946,12
22,9,160,200,1988,60946,208139,147193,60946,0
22,9,160,100,1990,107526,155851,107526,48325,13
22,9,160,200,1990,48325,155851,107526,48325,0
22,9,160,100,1992,160980,231037,160980,70057,14
22,9,160,200,1992,70057,231037,160980,70057,0
22,9,160,100,1994,91459,175774,91459,84315,15
22,9,160,200,1994,84315,175774,91459,84315,0
22,9,160,100,1996,128123,226844,128123,96442,16
22,9,160,200,1996,96442,226844,128123,96442,0
22,9,160,100,1998,92973,183176,92973,87797,0
22,9,160,200,1998,87797,183176,92973,87797,0
22,10,161,100,1946,44807,119689,70969,44807,0
22,10,161,200,1946,70969,119689,70969,44807,0
22,10,161,100,1948,67081,144854,76036,67081,0
22,10,161,200,1948,76036,144854,76036,67081,0
22,10,161,100,1950,56149,138740,81392,56149,0
22,10,161,200,1950,81392,138740,81392,56149,1
22,10,161,100,1952,67932,173601,103937,67932,0
22,10,161,200,1952,103937,173601,103937,67932,2
22,10,161,100,1954,59103,136096,76132,59103,0
22,10,161,200,1954,76132,136096,76132,59103,3
22,10,161,100,1956,75665,174646,98301,75665,0
22,10,161,200,1956,98301,174646,98301,75665,4
